plant code,hari giling,tgl giling,thn giling,kis,kis sd,kis inc,kis inc sd,kes,kes sd,ha tebang tr,ha tebang ts,ha tebang ts ptpn,ha tebang spt,ha tebang total,ton tebang tr,ton tebang ts,ton tebang ts ptpn,ton tebang spt,ton tebang total,ha giling tr,ha giling ts,ha giling ts ptpn,ha giling spt,ha giling total,ton giling tr,ton giling ts,ton giling ts ptpn,ton giling spt,ton giling total,kristal tr,kristal ts,kristal ts ptpn,kristal spt,kristal total,rend tr,rend ts,rend ts ptpn,rend spt,rend total,gula pg total,gula tr bagihasil,gula tr ts ptpn,gula produksi,tetes pg total,tetes tr ts ptpn,tetes tr tr,tetes produksi,tebu terbakar total,jam berhenti a,jam berhenti b,total jb,pol tebu,pol tebu sd,k dlm tetes,k dlm tetes sd,k dlm ampas,k dlm ampas sd,k dlm blotong,k dlm blotong sd,ef ov,ef ov sd,k dlm total,k dlm total sd,ef me,ef me sd,ef bhr,ef bhr sd,ef or,ef or sd,residu,residu rupiah,bba ton,bba rupiah,pln kwh,pln rupiah,icumsa,icumsa sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa trash,analisa trash sd,soc,soc sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
SG03,66,2024-08-20,2024,5516.49,4442.99,5516.49,4442.99,6328.67,6330.34,10.94,0,52.45,0,63.39,1099.64,0,2878.27,0,3977.91,14.79,0,73.86,0,88.65,1540.54,0,3975.95,0,5516.49,62.048,0,166.927,0,228.975,4.03,0,4.198417988,0,4.15,119.855,61.782,77.413,259.05,119.155,119.279,46.216,284.65,0,0,3.08,3.08,7,7.93,1.53,1.38,0.9,0.93,0.03,0.05,0.39,0.61,2.85,2.97,87.12,88.32,68.04,70.87,59.28,62.59,0,0,53.78,0,0,0,237,240,0.8,0.8,0.02,0.02,84.21,84.24,35.2,35.2,0,0,0,0,17.2,11.66,9.44,11.57,7.91,55,55.99,11035,1000,70,0,0,0,0,1
SG03,67,2024-08-21,2024,6734.74,4477.38,6734.74,4477.38,6734.74,6338.93,12.68,0,73.81,0,86.49,1244.57,0,4218.59,0,5463.16,15.94,0,89.65,0,105.59,1605.52,0,5129.22,0,6734.74,64.675,0,185.288,0,249.963,4.03,0,3.612401106,0,3.71,152.024,64.397,85.679,302.1,142.778,153.877,48.165,344.82,0,0,0,0,6.61,7.9,1.52,1.39,0.98,0.93,0.02,0.05,0.37,0.6,2.89,2.96,85.19,88.26,65.96,70.77,56.19,62.46,0,0,66.54,0,0,0,287,241,0.8,0.8,0.02,0.02,84.65,84.25,35.2,35.2,0,0,0,0,16.09,10.91,8.84,7.58,7.89,53,55.93,13470,2000,210,50,0,5000,0,0
SG03,68,2024-08-22,2024,6489.82,4507.14,6489.82,4507.14,6489.82,6342.07,13.42,0,82.21,0,95.63,1440.23,0,4237.31,0,5677.54,16.34,0,91.16,0,107.5,1707.08,0,4782.74,0,6489.82,68.762,0,177.305,0,246.067,4.03,0,3.707184585,0,3.79,132.357,68.47,82.073,282.9,143.425,143.482,51.213,338.12,0,0,0,0,7,7.88,1.58,1.39,1.02,0.93,0.06,0.05,0.55,0.6,3.21,2.97,85.49,88.21,63.37,70.64,54.17,62.31,0,0,34.38,0,0,0,288,242,0.81,0.81,0.02,0.02,84.76,84.26,35.7,35.3,0,0,0,0,15.96,11.5,9.72,0,7.89,53,55.86,12950,2000,350,100,0,8000,0,1
SG03,69,2024-08-23,2024,6435.82,4535.25,6435.82,4535.25,6435.82,6343.98,12.185,0,68.92,0,81.105,1385.39,0,3578.67,0,4964.06,14.825,0,91.83,0,106.655,1667.54,0,4768.28,0,6435.82,67.199,0,231.851,0,299.05,4.03,0,4.862361271,0,4.65,175.346,66.92,108.184,350.45,120.996,143.048,50.026,314.07,0,0,0,0,7.66,7.87,1.39,1.39,1.05,0.93,0.06,0.05,0.51,0.6,3.02,2.97,86.26,88.17,70.29,70.63,60.63,62.27,0,0,58.15,0,0,0,278,241,0.8,0.8,0.02,0.02,82.32,84.22,34.6,35.2,0,0,0,0,17.63,13.09,11.27,7.03,7.83,53,55.8,12870,2000,280,50,0,3000,0,1
SG03,70,2024-08-24,2024,4349.81,4532.58,4349.81,4532.58,5485.83,6330.34,14.62,0,76.51,0,91.13,1623.58,0,4305.11,0,5928.69,11.22,0,53.4,0,64.62,1310.87,0,3038.94,0,4349.81,55.464,0,156.948,0,212.412,4.23,0,5.16456396,0,4.88,101.428,55.23,105.992,262.65,90.476,91.168,39.326,220.97,0,3.46,1.51,4.97,7.87,7.87,1.44,1.39,0.92,0.93,0.07,0.05,0.55,0.6,2.99,2.97,88.26,88.17,70.29,70.62,62.04,62.27,0,0,54.04,0,0,0,261,243,0.81,0.81,0.02,0.02,82.25,84.19,34.5,35.2,0,0,0,0,17.57,13.48,11.85,10.65,7.99,58,55.83,0,1000,0,0,0,6000,0,0
SG03,71,2024-08-25,2024,6900.45,4566.11,6900.45,4566.11,6900.45,6341.55,14.09,0,70.99,0,85.08,1377.43,0,4160.76,0,5538.19,17.58,0,89.6,0,107.18,1693.6,0,5206.85,0,6900.45,71.646,0,284.387,0,356.033,4.23,0,5.461785917,0,5.16,104.128,71.358,193.464,368.95,127.656,156.206,50.808,334.67,0,0,0,0,8.06,7.88,1.39,1.39,1.11,0.94,0.04,0.05,0.35,0.59,2.9,2.97,86.19,88.13,74.31,70.7,64.05,62.31,0,0,70.62,0,0,0,258,244,0.8,0.8,0.02,0.02,82.55,84.15,34.8,35.2,0,0,0,0,17.68,13.25,11.48,0,7.99,53,55.77,22500,1500,140,0,0,318000,0,0
SG03,72,2024-08-26,2024,5661.55,4581.41,5661.55,4581.41,6330.17,6341.35,19.605,0,75.63,0,95.235,1747.68,0,4267.61,0,6015.29,15.345,0,71.48,0,86.825,1643.17,0,4018.38,0,5661.55,69.519,0,243.858,0,313.377,4.23,0,6.068564944,0,5.54,102.535,69.238,167.777,339.55,123.424,120.551,49.295,293.27,0,2.5,0.035,2.535,8.51,7.89,1.44,1.39,0.99,0.94,0.07,0.05,0.47,0.59,2.98,2.97,88.36,88.13,73.58,70.76,65.02,62.36,0,0,70,0,0,0,257,244,0.8,0.8,0.02,0.02,81.9,84.11,34,35.2,0,0,0,0,18.68,14.2,12.41,0,7.99,55,55.76,0,2000,140,200,0,7000,0,1
SG03,73,2024-08-27,2024,5619.22,4595.7,5619.22,4595.7,6330.03,6341.16,52.91,0,83.12,0,136.03,1674.49,0,4319.26,0,5993.75,53.85,0,76.87,0,130.72,1608.18,0,4011.04,0,5619.22,68.027,0,216.007,0,284.034,4.23,0,5.38531154,0,5.05,97.556,67.752,145.592,310.9,121.373,120.331,48.246,289.95,0,1.54,1.155,2.695,7.91,7.89,1.39,1.39,1.03,0.94,0.07,0.05,0.36,0.59,2.86,2.97,86.96,88.11,73.45,70.81,63.87,62.39,0,0,86.37,0,0,0,215,243,0.8,0.8,0.02,0.02,80.78,84.05,33.4,35.2,0,0,0,0,18.68,14.2,12.41,0,7.99,55,55.75,11240,1000,210,75,0,9000,0,1
SG03,74,2024-08-28,2024,6331.18,4619.27,6331.18,4619.27,6331.18,6340.97,19.21,0,70.56,0,89.77,1488.24,0,4181.85,0,5670.09,22.68,0,78.96,0,101.64,1670.09,0,4661.09,0,6331.18,70.653,0,229.364,0,300.017,4.23,0,4.920823241,0,4.74,152.759,70.369,153.422,376.55,141.815,139.833,50.102,331.75,0,0,0,0,7.69,7.88,1.47,1.39,1,0.94,0.06,0.05,0.41,0.58,2.95,2.97,86.98,88.09,70.87,70.8,61.64,62.37,0,0,81.32,0,0,0,272,244,0.81,0.81,0.02,0.02,82.24,84.01,34.1,35.1,0,0,0,0,16.83,12.7,11.05,0,7.99,53,55.7,11240,1000,210,75,0,9000,0,0
SG03,75,2024-08-29,2024,4684.74,4620.15,4684.74,4620.15,6331.8,6340.85,16.61,0,75.23,0,91.84,1567.25,0,3878.92,0,5446.17,14.79,0,65.58,0,80.37,1422.37,0,3262.37,0,4684.74,60.168,0,166.82,0,226.988,4.23,0,5.11346046,0,4.85,104.397,59.926,111.827,276.15,115.248,97.871,42.671,255.79,0,5.5,0.743,6.243,8.05,7.89,1.52,1.39,1.08,0.94,0.14,0.05,0.47,0.58,3.21,2.97,86.58,88.07,69.51,70.78,60.18,62.34,0,0,71.4,0,0,0,242,244,0.81,0.81,0.02,0.02,81.56,83.97,34.1,35.1,0,0,0,0,16.83,12.5,10.77,8.71,7.94,57,55.71,22135,2000,210,50,0,0,0,1
SG03,76,2024-08-30,2024,5529.87,4632.17,5529.87,4632.17,6329.19,6340.66,13.91,0,68.84,0,82.75,1453.12,0,3652.71,0,5105.83,14.76,0,74.79,0,89.55,1510.37,0,4019.5,0,5529.87,63.882,0,201.142,0,265.024,4.23,0,5.004154746,0,4.79,142.736,63.632,134.732,341.1,123.873,120.585,45.312,289.77,0,0,3.031,3.031,7.81,7.89,1.46,1.39,1.02,0.94,0.05,0.05,0.49,0.58,3.01,2.97,86.89,88.05,70.65,70.79,61.39,62.33,0,0,60.89,0,0,0,240,242,0.8,0.8,0.02,0.02,81.31,83.93,34.2,35.1,0,0,0,0,17.26,13.31,11.73,0,7.94,55,55.7,11050,2000,70,100,0,0,0,1
SG03,77,2024-08-31,2024,5616.1,4645.02,5616.1,4645.02,6330.08,6340.5,17.6,0,76.36,0,93.96,1568.41,0,4027.82,0,5596.23,15.69,0,78.23,0,93.92,1502.97,0,4113.13,0,5616.1,63.578,0,213.885,0,277.463,4.23,0,5.20005446,0,4.94,101.331,63.326,144.243,308.9,125.237,123.394,45.089,293.72,0,2.5,0.207,2.707,8.02,7.89,1.49,1.4,1.11,0.94,0.02,0.05,0.46,0.58,3.08,2.97,86.21,88.02,71.45,70.79,61.59,62.31,0,0,41.15,0,0,0,237,244,0.8,0.8,0.02,0.02,81.89,83.89,34.9,35.1,0,0,0,0,17.4,13.19,11.51,8.11,7.95,55,55.69,0,1000,140,0,0,0,0,1
SG03,78,2024-09-01,2024,4608.2,4644.54,4608.2,4644.54,6329.95,6340.36,34.125,0,83.125,0,117.25,1344.14,0,4393.76,0,5737.9,27.315,0,64.59,0,91.905,1134.69,0,3473.51,0,4608.2,46.599,0,170.85,0,217.449,4.11,0,4.918655769,0,4.72,126.784,46.421,103.695,276.9,108.295,104.205,34.04,246.54,0,6,0.528,6.528,7.81,7.89,1.49,1.4,1.04,0.95,0.1,0.05,0.47,0.58,3.1,2.97,86.69,88.01,69.66,70.78,60.39,62.29,0,0,113.52,0,0,0,245,244,0.81,0.81,0.02,0.02,82.65,83.87,33.6,35.1,0,0,0,0,17.1,12.58,11.77,0,7.95,57,55.71,20445,2000,210,75,0,0,0,0
SG03,79,2024-09-02,2024,5035.43,4649.51,5035.43,4649.51,6329.89,6340.22,36.64,0,74.81,0,111.45,1724.9,0,3890.77,0,5615.67,35.57,0,68.125,0,103.695,1415.22,0,3620.21,0,5035.43,58.117,0,180.659,0,238.776,4.11,0,4.990290619,0,4.74,127.724,57.894,110.182,295.8,108.766,108.607,42.457,259.83,0,0,4.908,4.908,7.81,7.89,1.46,1.4,1.1,0.95,0.05,0.05,0.46,0.58,3.07,2.98,85.89,87.98,70.71,70.78,60.73,62.27,0,0,53.42,0,0,0,154,242,0.8,0.8,0.02,0.02,81.99,83.85,34.4,35.1,0,0,0,0,17.53,12.71,10.78,0,7.95,55,55.7,10050,2000,210,100,0,0,0,1
SG03,80,2024-09-03,2024,6026.81,4666.81,6026.81,4666.81,6330.13,6340.05,13.36,0,83.12,0,96.48,1117.36,0,3680.01,0,4797.37,21.4,0,90.55,0,111.95,1609.77,0,4417.04,0,6026.81,66.099,0,228.999,0,295.098,4.11,0,5.184444787,0,4.9,123.306,65.848,139.546,328.7,131.386,132.511,48.293,312.19,0,0,1.15,1.15,7.94,7.89,1.57,1.4,1.02,0.95,0.04,0.05,0.41,0.57,3.04,2.98,87.17,87.96,70.73,70.78,61.66,62.26,0,0,24.56,0,0,0,172,241,0.8,0.8,0.02,0.02,82.51,83.82,36.7,35.1,0,0,0,0,15.85,11.88,10.29,0,7.95,53,55.66,12500,1500,140,50,0,0,0,1
SG03,81,2024-09-04,2024,6007.33,4683.44,6007.33,4683.44,6329.89,6339.89,16.78,0,90.405,0,107.185,1718.95,0,4265.85,0,5984.8,17.07,0,98.575,0,115.645,1698.21,0,4309.12,0,6007.33,69.742,0,233.819,0,303.561,4.11,0,5.426142693,0,5.05,117.406,69.473,143.321,330.2,144.78,129.274,50.946,325,0,0,1.223,1.223,8.44,7.9,1.77,1.41,1.03,0.95,0.04,0.05,0.55,0.57,3.39,2.98,87.85,87.96,68.15,70.74,59.87,62.22,0,0,58.86,0,0,0,218,241,0.8,0.8,0.02,0.02,84.22,83.83,38.8,35.2,0,0,0,0,18.53,13.87,12.01,0,0,53,55.61,12100,1000,70,0,0,0,0,1
SG03,82,2024-09-05,2024,1102.37,4639.56,1102.37,4639.56,6329.4,6339.86,0,0,0,0,0,0,0,0,0,0,2.49,0,18.05,0,20.54,214.15,0,888.22,0,1102.37,8.809,0,44.65,0,53.459,4.11,0,5.026907748,0,4.85,21.661,8.773,27.066,57.5,30.429,26.646,6.425,63.5,0,0,19.82,19.82,8.27,7.9,1.9,1.41,0.98,0.95,0.19,0.05,0.35,0.57,3.42,2.98,88.12,87.96,66.56,70.72,58.65,62.21,0,0,42.41,0,0,0,203,241,0.8,0.8,0.02,0.02,84.61,83.83,39,35.2,0,0,0,0,18.45,13.2,11.1,0,7.95,60,55.63,2200,1000,0,0,0,0,0,1
SG03,83,2024-09-06,2024,0,4583.41,0,4583.41,0,6339.86,13.34,0,46.765,0,60.105,851.77,0,1700.19,0,2551.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,7.9,0,1.41,0,0.95,0,0.05,0,0.57,0,2.98,0,87.96,0,70.72,0,62.21,0,0,0,0,0,0,0,241,0,0.8,0,0.02,0,83.83,0,39,0,0,0,0,0,0,0,0,7.85,0,55.63,0,0,0,0,0,0,0,0
SG03,84,2024-09-07,2024,4248.79,4579.41,4248.79,4579.41,6329.28,6339.74,18.04,0,66.41,0,84.45,1754.31,0,3529.35,0,5283.66,21.74,0,59.1,0,80.84,1765.07,0,2483.72,0,4248.79,72.477,0,127.934,0,200.411,4.11,0,5.150902678,0,4.72,72.497,72.203,78.234,222.934,79.876,74.512,52.952,207.34,0,0,7.889,7.889,7.83,7.9,1.48,1.41,1.01,0.95,0.01,0.05,0.61,0.57,3.11,2.99,87.1,87.95,69.2,70.71,60.27,62.19,0,0,131.38,0,0,0,297,241,0.8,0.8,0.02,0.02,81.47,83.8,37.2,35.2,0,0,0,0,18.87,13.36,11.16,0,7.85,58,55.65,0,0,0,0,0,0,0,0
SG03,85,2024-09-08,2024,6059.18,4596.9,6059.18,4596.9,6329.5,6339.58,23.355,0,79.565,0,102.92,1651.26,0,4023.76,0,5675.02,21.36,0,85.525,0,106.885,1652.11,0,4407.07,0,6059.18,67.834,0,229.949,0,297.783,4.11,0,5.217729693,0,4.91,82.453,67.584,140.263,290.3,144.205,132.212,49.563,325.98,0,0,1.025,1.025,8.07,7.9,1.68,1.41,1.03,0.95,0.03,0.05,0.42,0.57,3.16,2.99,87.29,87.94,69.74,70.69,60.88,62.17,0,0,66.33,0,0,0,266,242,0.8,0.8,0.02,0.02,83.48,83.8,37.5,35.2,0,0,0,0,18.53,13.4,11.35,0,7.85,53,55.61,20080,3000,525,100,0,0,0,0
SG03,86,2024-09-09,2024,5682.42,4609.57,5682.42,4609.57,6329.92,6339.44,13.61,0,74.23,0,87.84,1444.67,0,3979.75,0,5424.42,17.635,0,85.415,0,103.05,1420.01,0,4262.41,0,5682.42,58.308,0,213.666,0,271.974,4.11,0,5.012797924,0,4.79,107.171,58.094,130.235,295.5,129.557,127.872,42.601,300.03,0,0,2.455,2.455,7.5,7.89,1.65,1.42,0.99,0.95,0.06,0.05,0.02,0.56,2.71,2.98,86.84,87.93,73.49,70.73,63.82,62.19,0,0,251,0,0,0,251,242,0.81,0.81,0.02,0.02,83.73,83.8,37.3,35.3,0,0,0,0,17.52,13.28,11.58,0,7.85,55,55.6,11360,2000,70,0,0,0,0,0
SG03,87,2024-09-10,2024,4205.97,4604.92,4205.97,4604.92,6329.92,6339.34,10.49,0,72.04,0,82.53,1066.48,0,3569.15,0,4635.63,11.57,0,56.76,0,68.33,1154.04,0,3051.93,0,4205.97,47.384,0,130.518,0,177.902,4.11,0,4.27657253,0,4.23,19.858,47.206,78.786,145.85,93.371,91.558,34.621,219.55,0,0,8.053,8.053,6.95,7.88,1.58,1.42,1.03,0.95,0.07,0.05,0.04,0.56,2.72,2.98,85.14,87.9,71.49,70.74,60.87,62.18,0,0,45.15,0,0,0,277,242,0.8,0.8,0.02,0.02,83.99,83.8,36.1,35.3,0,0,0,0,16.63,11.6,9.59,0,7.85,58,55.63,8500,1500,210,100,0,0,0,1
SG03,88,2024-09-11,2024,2340.14,4579.07,2340.14,4579.07,6329.69,6339.29,6.81,0,58.78,0,65.59,719.14,0,2843.91,0,3563.05,5.08,0,36.96,0,42.04,525.39,0,1814.75,0,2340.14,21.572,0,74.124,0,95.696,4.11,0,4.08452955,0,4.09,144.915,21.495,44.84,211.25,62.716,54.443,15.761,132.92,0,0,15.127,15.127,7.17,7.88,1.68,1.42,1.2,0.96,0.12,0.05,0.09,0.55,3.09,2.98,83.29,87.88,68.44,70.72,57,62.15,0,0,35.15,0,0,0,287,242,0.8,0.8,0.02,0.02,82.75,83.79,35.8,35.3,0,0,0,0,16.03,11.62,9.86,0,7.85,60,55.65,8650,1500,210,0,0,0,0,1
SG03,89,2024-09-12,2024,2545.65,4556.13,2545.65,4556.13,6329.84,6339.23,5.55,0,60.57,0,66.12,772.2,0,3346.54,0,4118.74,4.52,0,41.99,0,46.51,524.14,0,2021.51,0,2545.65,21.521,0,77.378,0,98.899,4.11,0,3.827732734,0,3.89,48.938,21.439,46.577,116.954,57.79,60.645,15.725,134.16,0,0,14.348,14.348,6.61,7.87,1.56,1.42,0.94,0.96,0.11,0.05,0.11,0.55,2.72,2.98,85.75,87.87,68.57,70.71,58.8,62.13,0,0,15.15,0,0,0,270,243,0.8,0.8,0.02,0.02,82.84,83.79,35.8,35.3,0,0,0,0,16.22,10.9,8.77,13.45,8.17,60,55.68,0,1500,210,150,0,-238000,0,1
SG03,90,2024-09-13,2024,3500.01,4544.34,3500.01,4544.34,6330.09,6339.15,5.07,0,15.07,0,20.14,562.03,0,877.23,0,1439.26,3.7,0,53.56,0,57.26,577.35,0,2922.66,0,3500.01,23.705,0,112.886,0,136.591,4.11,0,3.86244038,0,3.9,10.045,23.615,68.172,101.832,88.2,87.68,17.32,193.2,0,0,10.73,10.73,6.86,7.86,1.63,1.42,1.12,0.96,0.1,0.05,0.11,0.55,2.96,2.98,83.7,87.83,67.97,70.69,56.89,62.09,0,0,27.88,0,0,0,280,243,0.8,0.8,0.02,0.02,82.73,83.78,35.7,35.3,0,0,0,0,16.11,10.9,8.81,0,8.17,60,55.72,11965,1500,0,0,0,0,0,0
SG03,91,2024-09-14,2024,3508.28,4532.91,3508.28,4532.91,6329.78,6339.07,6.71,0,16.22,0,22.93,762.54,0,695.35,0,1457.89,10.53,0,42.51,0,53.04,1236.64,0,2271.64,0,3508.28,50.761,0,95.752,0,146.513,4.1,0,4.215104506,0,4.18,0,50.583,55.113,105.696,88.412,68.149,37.099,193.66,0,0,10.698,10.698,7,7.85,1.65,1.42,0.98,0.96,0.11,0.05,0.09,0.54,2.83,2.99,86.05,87.82,69.31,70.68,59.64,62.07,0,0,50.15,0,0,0,274,243,0.81,0.81,0.02,0.02,82.38,83.76,36.2,35.3,0,0,0,0,16.07,11.53,9.72,0,8.17,60,55.75,0,1000,0,0,0,0,0,0
SG03,92,2024-09-15,2024,2023.36,4505.52,2023.36,4505.52,6329.59,6339.02,6.99,0,56.09,0,63.08,746.91,0,2812.13,0,3559.04,7.14,0,27.08,0,34.22,746.66,0,1276.7,0,2023.36,30.648,0,52.561,0,83.209,4.1,0,4.116942116,0,4.11,6.191,30.541,35.038,71.77,45.529,38.301,22.4,106.23,0,0,16.328,16.328,6.87,7.85,1.6,1.43,1.03,0.96,0.03,0.05,0.1,0.54,2.76,2.98,85.04,87.81,70.4,70.68,59.87,62.06,0,0,45.39,0,0,0,272,243,0.8,0.8,0.02,0.02,79.53,83.74,38.4,35.3,0,0,0,0,15.57,11.07,9.27,0,8.17,60,55.77,0,0,0,0,0,0,0,1
SG03,93,2024-09-16,2024,1084.53,4468.59,1084.53,4468.59,6329.94,6339,1.1,0,21.55,0,22.65,125.84,0,1072.07,0,1197.91,2.02,0,16.4,0,18.42,197.28,0,887.25,0,1084.53,8.344,0,35.05,0,43.394,4.23,0,3.950408566,0,4,0,2.12,0,2.12,14.204,26.617,5.919,46.74,0,0,19.888,19.888,6.61,7.85,1.32,1.43,0.99,0.96,0.27,0.06,0.04,0.54,2.61,2.98,85.02,87.8,71.15,70.68,60.49,62.06,0,0,0,0,0,0,272,243,0.8,0.8,0.02,0.02,79.53,83.73,38.4,35.3,0,0,0,0,16.13,11.6,9.78,0,8.17,60,55.79,13220,2000,0,125,0,0,0,0
SG03,94,2024-09-17,2024,3753.34,4460.95,3753.34,4460.95,6329.85,6338.92,6.93,0,45.77,0,52.7,765.98,0,2236.39,0,3002.37,5.94,0,63.07,0,69.01,693.35,0,3059.99,0,3753.34,29.308,0,112.285,0,141.593,4.23,0,3.669456436,0,3.77,0,0,0,0,69.44,91.8,20.8,182.04,0,0,9.769,9.769,6.14,7.83,1.36,1.42,0.88,0.96,0.02,0.05,0.1,0.54,2.36,2.97,85.72,87.79,71.72,70.69,61.48,62.06,0,0,15.15,0,0,0,0,243,0,0.8,0,0.02,77.08,83.67,36.5,35.3,0,0,0,0,16.72,11.37,9.23,0,8.17,60,55.82,0,2000,0,0,0,6000,0,0
SG03,95,2024-09-18,2024,6113.22,4478.41,6113.22,4478.41,6329.48,6338.78,16.69,0,59.335,0,76.025,1110.97,0,3276.67,0,4387.64,13.33,0,87.91,0,101.24,1583.87,0,4529.35,0,6113.22,62.67,0,181.382,0,244.052,3.96,0,4.00459227,0,3.99,0,97.854,48.302,146.156,133.263,135.881,47.516,316.66,0,0,0.82,0.82,6.52,7.81,1.57,1.43,0.82,0.95,0.01,0.05,0.13,0.53,2.52,2.97,87.46,87.78,70.04,70.68,61.26,62.05,0,0,35,0,0,0,290,243,0.8,0.8,0.02,0.02,77.24,83.57,39.3,35.4,0,0,0,0,15.96,11.88,10.25,0,8.17,53,55.78,12225,1000,1960,0,0,0,0,0
SG03,96,2024-09-19,2024,4768.21,4481.44,4768.21,4481.44,6329.83,6338.68,10.6,0,86.85,0,97.45,856.35,0,3640.35,0,4496.7,18.57,0,82.045,0,100.615,994.04,0,3774.17,0,4768.21,40.799,0,157.553,0,198.352,4.1,0,4.174507243,0,4.16,0,40.664,101.966,142.63,135.414,113.225,29.821,278.46,0,0,5.921,5.921,6.89,7.8,1.76,1.43,0.84,0.95,0.01,0.05,0.12,0.52,2.73,2.96,87.81,87.78,68.74,70.66,60.36,62.03,0,0,182.85,0,0,0,288,244,0.8,0.8,0.02,0.02,77.68,83.49,38.9,35.5,0,0,0,0,17.46,12.13,9.99,0,8.17,57,55.8,9535,1000,1960,50,0,0,0,0
SG03,97,2024-09-20,2024,3494,4471.22,3494,4471.22,6329.23,6338.6,8.83,0,75.74,0,84.57,592.68,0,3378,0,3970.68,9.9,0,63.08,0,72.98,599.05,0,2894.95,0,3494,24.586,0,123.511,0,148.097,4.1,0,4.266429472,0,4.24,0,24.503,142.877,167.38,110.41,86.848,17.972,215.23,0,0,10.751,10.751,7.08,7.8,1.83,1.43,0.85,0.95,0.06,0.05,0.1,0.52,2.84,2.96,88.03,87.79,68.03,70.64,59.89,62.01,0,0,73.67,0,0,0,294,244,0.8,0.8,0.02,0.02,77.04,83.42,38.5,35.5,0,0,0,0,16.01,11.95,10.32,0,8.17,60,55.83,0,1500,0,100,0,7000,0,1
SG03,98,2024-09-21,2024,4781.81,4474.4,4781.81,4474.4,6329.68,6338.51,8.625,0,81.88,0,90.505,756.12,0,3652.13,0,4408.25,7.105,0,94.46,0,101.565,744,0,4037.81,0,4781.81,30.542,0,180.004,0,210.546,4.11,0,4.457961122,0,4.4,0,30.437,171.513,201.95,190.316,121.134,22.32,333.77,0,0,5.869,5.869,7.62,7.79,1.99,1.44,0.99,0.95,0.1,0.05,0.14,0.52,3.21,2.96,86.96,87.78,66.47,70.6,57.8,61.97,0,0,139.03,0,0,0,291,245,0.8,0.8,0.02,0.02,77.32,83.33,36.8,35.5,0,0,0,0,15.9,12.19,10.7,8.39,8.17,57,55.84,7510,0,0,0,0,0,0,1
SG03,99,2024-09-22,2024,3394.99,4463.46,3394.99,4463.46,6330,6338.44,6.325,0,69.65,0,75.975,598.71,0,3130.29,0,3729,7.215,0,60.84,0,68.055,586.29,0,2808.7,0,3394.99,24.061,0,135.312,0,159.373,4.1,0,4.81760245,0,4.69,86.66,23.983,93.837,204.48,85.55,84.261,17.589,187.4,0,0,11.128,11.128,7.44,7.79,1.62,1.44,0.96,0.95,0.07,0.05,0.09,0.51,2.75,2.96,87.08,87.77,72.46,70.61,63.1,61.98,0,0,150.25,0,0,0,295,245,0.8,0.8,0.02,0.02,77.33,83.28,38,35.5,0,0,0,0,15.84,12.31,10.9,0,8.17,60,55.88,6790,2000,0,100,0,9000,0,0
SG03,100,2024-09-23,2024,4435.92,4463.18,4435.92,4463.18,6329.87,6338.35,6.31,0,94.965,0,101.275,589.26,0,4156.1,0,4745.36,5.95,0,94.465,0,100.415,509.78,0,3926.14,0,4435.92,20.911,0,188.244,0,209.155,4.1,0,4.794632896,0,4.72,62.573,20.839,114.568,197.98,112.232,117.785,15.293,245.31,0,0,7.181,7.181,7.45,7.79,1.65,1.44,0.98,0.95,0.08,0.05,0.03,0.51,2.74,2.96,86.86,87.76,72.84,70.63,63.27,61.99,0,0,45.84,0,0,0,289,245,0.8,0.8,0.02,0.02,77.97,83.22,38.3,35.6,0,0,0,0,15.65,12.22,10.85,12.78,8.33,58,55.9,0,2000,0,50,0,0,0,0
SG03,101,2024-09-24,2024,3832.17,4456.91,3832.17,4456.91,6329.81,6338.28,6.7,0,74.33,0,81.03,630.38,0,3244.5,0,3874.88,6.13,0,71.04,0,77.17,561.7,0,3270.47,0,3832.17,23.737,0,150.984,0,174.721,4.23,0,4.616584161,0,4.56,91.521,23.663,100.866,216.05,96.955,98.114,16.851,211.92,0,0,9.47,9.47,7.4,7.78,1.64,1.45,1.07,0.95,0.12,0.06,0.02,0.5,2.84,2.96,85.52,87.75,72.01,70.65,61.58,61.99,0,0,82.89,0,0,0,292,246,0.8,0.8,0.02,0.02,77.59,83.16,38.3,35.6,0,0,0,0,15.26,11.88,10.52,0,8.33,60,55.93,25380,2000,0,50,0,5500,0,1
