id,company_code,plant_code,hari_giling,tgl_giling,thn_giling,KIS,KIS SD,KIS INCLUSIF,KIS INCLUSIF SD,KES,KES SD,HA TEBANG TR,HA TEBANG TS,HA TEBANG KSO,HA TEBANG SPT,HA TEBANG TOTAL,TON TEBANG TR,TON TEBANG TS,TON TEBANG KSO,TON TEBANG SPT,TON TEBANG TOTAL,HA GILING TR,HA GILING TS,HA GILING KSO,HA GILING SPT,HA GILING TOTAL,TON GILING TR,TON GILING TS,TON GILING KSO,TON GILING SPT,TON GILING TOTAL,KRISTAL TR,KRISTAL TS,KRISTAL KSO,KRISTAL SPT,KRISTAL TOTAL,RENDEMEN TR,RENDEMEN TS,RENDEMEN KSO,RENDEMEN SPT,RENDEMEN TOTAL,GULA MILIK PG,GULA MILIK PETANI,GULA MILIK KSO,GULA PRODUKSI,TETES MILIK PG,TETES MILIK KSO,TETES MILIK PETANI,TETES PRODUKSI,tebu_terbakar_total,beban_pabrik,kristal_taksasi,plus_minus_kristal,JAM BERHENTI A,JAM BERHENTI B,TOTAL JAM BERHENTI,pol_tebu,pol_tebu_sd,k_dlm_tetes,k_dlm_tetes_sd,k_dlm_ampas,k_dlm_ampas_sd,k_dlm_blotong,k_dlm_blotong_sd,ef_ov,ef_ov_sd,k_dlm_total,k_dlm_total_sd,ef_me,ef_me_sd,ef_bhr,ef_bhr_sd,ef_or,ef_or_sd,residu,residu_rupiah,bba_ton,bba_rupiah,pln_kwh,pln_rupiah,icumsa,icumsa_sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa_trash,analisa_trash_sd,soc,soc_sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
5502,SGN,SG32,117,45548,2024,3308.13,3189.43,3308.13,3159.69,3308.13,3313.15,43.577,0,0.03,0.491,44.098,3260.74,0,17.84,29.55,3308.13,43.577,0,0.03,0.491,44.098,3260.74,0,17.84,29.55,3308.13,306.196,0,1.469,3.306,310.971,9.39,0,8.234304933,11.19,9.4,91.582,219.879,1.039,312.5,61.643,0.535,97.822,160,0,86.5,-8.3,-7.8,0,0,0,11.6,10.19,1.51,1.47,0.59,0.6,0.07,0.07,0.04,0.04,2.2,2.19,94.94,94.09,85.35,83.42,81.03,78.49,0,0,0,0,1040,1168360,194,200,0.96,0.93,0.02,0.02,88.96,88.5,35.1,32.3,0,0,0,0,19.93,15.57,13.83,0,0,51.96,51.15,2900,1400,105,9,0,6250,0,1
5537,SGN,SG32,118,45549,2024,3302.34,3190.38,3302.34,3160.88,3302.34,3313.06,43.663,0,0.03,1.277,44.97,3214.03,0,20.23,68.08,3302.34,43.663,0,0.03,1.277,44.97,3214.03,0,20.23,68.08,3302.34,301.237,0,1.596,7.594,310.427,9.37,0,7.889273356,11.15,9.4,93.084,216.287,1.129,310.5,72.972,0.607,96.421,170,0,87.6,-9.1,-10.2,0,0,0,11.6,10.2,1.52,1.47,0.6,0.6,0.06,0.07,0.02,0.04,2.2,2.19,94.86,94.1,85.42,83.44,81.03,78.52,0,0,0,0,1040,1168360,199,200,0.89,0.93,0.02,0.02,88.29,88.49,33.4,32.3,0,0,0,0,20.02,15.6,13.83,0,0,52.08,51.16,3500,1550,105,9,0,6210,0,0
5565,SGN,SG32,119,45550,2024,3305.15,3191.35,3305.15,3162.08,3305.15,3312.99,52.642,0,0.02,1.6,54.262,3397.13,0,11.83,83.53,3492.49,49.33,0,0.02,1.515,50.865,3212.65,0,11.83,80.67,3305.15,297.412,0,0.931,9.046,307.389,9.26,0,7.869822485,11.21,9.3,93.564,213.279,0.657,307.5,68.266,0.355,96.379,165,0,88.2,-0.8,-1.4,0,0,0,11.5,10.21,1.52,1.47,0.58,0.6,0.07,0.07,0.03,0.04,2.2,2.19,94.92,94.11,85.19,83.46,80.87,78.54,0,0,0,0,1040,1168360,213,200,0.85,0.93,0.02,0.02,88.79,88.5,34.2,32.4,0,0,0,0,19.79,15.43,13.68,0,0,51.5,51.16,3100,1450,105,9,0,6150,0,1
5613,SGN,SG32,120,45551,2024,3303.62,3192.28,3303.62,3163.25,3303.62,3312.91,47.308,0,0.031,1.394,48.733,3320.77,0,2.14,132.61,3455.52,45.098,0,0.031,1.479,46.608,3166.01,0,2.14,135.47,3303.62,295.066,0,0.202,15.283,310.551,9.32,0,9.439252336,11.28,9.4,100.038,211.817,0.145,312,36.956,0.064,94.98,132,0,87.8,21.5,22,0,0,0,11.55,10.22,1.39,1.47,0.62,0.6,0.07,0.07,0.07,0.04,2.15,2.19,94.65,94.12,85.99,83.48,81.39,78.57,0,0,0,0,1088,1218077,198,200,0.82,0.93,0.02,0.02,91,88.51,38.2,32.4,0,0,0,0,19.85,15.55,13.83,0,0,52.15,51.17,3100,1400,105,9,0,6240,0,0
5645,SGN,SG32,121,45552,2024,3304.47,3193.21,3304.47,3164.41,3304.47,3312.83,43.127,0,0,1.314,44.441,3241.04,0,0,88.09,3329.13,43.393,0,0,1.314,44.707,3216.38,0,0,88.09,3304.47,304.018,0,0,9.917,313.935,9.45,0,#DIV/0!,11.26,9.5,95.426,218.574,0,314,69.508,0,96.492,166,0,88.6,-10.5,-11.4,0,0,0,11.67,10.23,1.45,1.47,0.59,0.6,0.07,0.07,0.07,0.04,2.17,2.19,94.97,94.12,85.72,83.5,81.41,78.6,0,0,0,0,1408,1599244,196,200,0.81,0.93,0.02,0.02,88.87,88.52,32.4,32.4,0,0,0,0,19.86,15.66,13.98,0,0,52.11,51.18,3000,1350,105,9,0,6280,0,1
5684,SGN,SG32,122,45553,2024,3202,3193.28,3202,3164.71,3300.61,3312.73,41.106,0,0.093,2.066,43.265,3165.49,0,9.62,124.55,3299.66,39.734,0,0.093,1.958,41.785,3074.37,0,9.62,118.01,3202,287.638,0,0.774,13.227,301.639,9.36,0,8.045738046,11.21,9.42,93.946,206.508,0.546,301,67.481,0.288,92.231,160,0,90,8.2,6.8,0,0.717,0.717,11.63,10.25,1.53,1.47,0.59,0.6,0.07,0.07,0.02,0.04,2.21,2.19,94.94,94.13,85.31,83.52,81,78.62,0,0,0,0,1680,1889263,218,200,0.82,0.93,0.02,0.02,87.87,88.51,34.8,32.4,0,0,0,0,19.86,15.57,13.85,0,0,52.25,51.19,3500,1300,105,9,0,6020,60,1
5706,SGN,SG32,123,45554,2024,3305.58,3194.19,3305.58,3165.85,3305.58,3312.67,49.462,0,0.307,1.292,51.061,3464.15,0,12.41,131.7,3608.26,44.922,0,0.307,1.168,46.397,3175.61,0,12.41,117.56,3305.58,299.694,0,1.004,13.339,314.037,9.44,0,8.090249799,11.35,9.5,97.919,215.371,0.71,314,54.36,0.372,95.268,150,0,91.3,-11.8,-13.1,0,0,0,11.71,10.26,1.51,1.47,0.59,0.6,0.08,0.07,0.02,0.04,2.21,2.19,94.94,94.14,85.46,83.54,81.13,78.64,0,0,0,0,1664,1864404,216,200,0.81,0.92,0.02,0.02,89.54,88.52,37.3,32.5,0,0,0,0,20.1,15.73,13.98,0,0,51.64,51.19,3000,1350,105,9,0,6280,0,1
5743,SGN,SG32,124,45555,2024,2975.85,3192.43,2975.85,3164.33,3301.46,3312.59,37.734,0,0,0.984,38.718,2547.03,0,0,51.88,2598.91,43.387,0,0,0.993,44.38,2921.49,0,0,54.36,2975.85,270.607,0,0,6.157,276.764,9.26,0,#DIV/0!,11.33,9.3,82.931,194.069,0,277,62.355,0,87.645,150,0,91.7,-5.7,-6.1,0,2.367,2.367,11.5,10.27,1.52,1.47,0.59,0.6,0.07,0.07,0.02,0.04,2.2,2.19,94.9,94.15,85.22,83.55,80.87,78.66,0,0,0,0,1712,1922408,220,200,0.87,0.92,0.02,0.02,88.54,88.52,34.1,32.5,0,0,0,0,19.73,15.41,13.68,0,0,55.55,51.22,3500,1450,105,9,0,5540,0,0
5766,SGN,SG32,125,45556,2024,3154.24,3192.13,3154.24,3164.25,3301,3312.5,45.088,0,0,1.335,46.423,3154.15,0,0,130.07,3284.22,43.48,0,0,1.034,44.514,3035.65,0,0,118.59,3154.24,283.048,0,0,13.457,296.505,9.32,0,#DIV/0!,11.35,9.4,93.769,203.231,0,297,68.93,0,91.07,160,0,92.2,-1.8,-2.3,1.0666,0,1.067,11.6,10.28,1.52,1.47,0.59,0.6,0.08,0.07,0.02,0.04,2.2,2.19,94.94,94.15,85.36,83.57,81.03,78.68,0,0,0,0,1712,1922407,216,200,0.82,0.92,0.02,0.02,89.71,88.53,33.3,32.5,0,0,0,0,19.69,15.6,13.83,0,0,53.67,51.24,3500,1300,105,9,0,5940,0,0
5791,SGN,SG32,126,45557,2024,3079.45,3191.23,3079.45,3163.58,3301.92,3312.42,40.575,0,0.437,1.821,42.833,2941.16,0,37.43,131.92,3110.51,39.796,0,0.437,1.608,41.841,2922.88,0,37.43,119.14,3079.45,272.737,0,3.258,13.48,289.475,9.33,0,8.704247929,11.31,9.4,91.724,195.948,2.328,290,66.191,1.123,87.686,155,0,92.4,-23.6,-23.8,1.1166,0.5,1.617,11.58,10.29,1.52,1.47,0.59,0.6,0.05,0.07,0.02,0.04,2.18,2.19,94.91,94.16,85.53,83.59,81.17,78.7,0,0,0,0,1680,1880977,213,200,0.83,0.92,0.02,0.02,88.27,88.53,34.1,32.5,0,0,0,0,19.86,15.55,13.83,0,0,55.4,51.27,3500,1400,105,9,0,5800,0,0
5840,SGN,SG32,127,45558,2024,3151.76,3190.92,3151.76,3163.49,3300.7,3312.32,46.072,0,0.822,3.37,50.264,3005.1,0,78.83,188.73,3272.66,43.83,0,0.822,3.718,48.37,2865.16,0,78.83,207.77,3151.76,261.58,0,7.213,24.325,293.118,9.13,0,9.15006977,11.71,9.3,100.436,187.401,5.163,293,72.68,2.365,85.955,161,0,93.4,1.9,0.9,1.083,0,1.083,11.45,10.3,1.49,1.47,58,0.6,0.06,0.07,0.01,0.04,2.15,2.19,94.9,94.17,85.59,83.6,81.22,78.73,0,0,0,0,1696,1905835,215,201,0.8,0.92,0.02,0.02,88.52,88.53,33,32.5,0,0,0,0,19.56,15.36,13.68,0,0,53.32,51.29,3500,1300,105,9,0,5860,0,1
5920,SGN,SG32,128,45559,2024,3153.32,3190.63,3153.32,3163.41,3302.34,3312.25,42.497,0,1.333,2.613,46.443,2910.85,0,153.54,148.15,3212.54,41.127,0,1.333,2.789,45.249,2840.99,0,153.54,158.79,3153.32,260.638,0,13.989,18.644,293.271,9.17,0,9.110980852,11.74,9.3,97.24,186.745,10.015,294,75.165,4.606,85.229,165,0,93.6,1.8,1.6,1.0833,0,1.083,11.44,10.31,1.5,1.47,0.58,0.6,0.05,0.07,0.01,0.04,2.14,2.19,94.89,94.17,85.67,83.62,81.29,78.75,0,0,0,0,1680,1880976,210,201,0.81,0.92,0.02,0.02,88.04,88.52,32.5,32.5,0,0,0,0,19.69,15.4,13.68,0,0,52.8,51.3,3500,1400,105,9,0,5880,0,0
5999,SGN,SG32,129,45560,2024,3153.66,3190.34,3153.66,3163.34,3300.39,3312.16,41.097,0,1.463,2.939,45.499,2934.92,0,184.73,160.25,3279.9,39.102,0,1.393,2.721,43.216,2823.58,0,177.75,152.33,3153.66,256.828,0,16.432,17.834,291.094,9.1,0,9.244444444,11.71,9.23,95.362,183.857,11.781,291,74.959,5.333,84.708,165,0,94.6,-14,-42,1.067,0,1.067,11.38,10.31,1.5,1.47,0.58,0.6,0.06,0.07,0.02,0.04,2.15,2.19,94.89,94.18,85.48,83.64,81.11,78.77,0,0,0,0,1648,1856118,201,201,0.82,0.92,0.02,0.02,87.63,88.52,32.6,32.5,0,0,0,0,19.4,15.23,13.56,0,0,52.42,51.31,3500,1450,105,9,0,5820,0,0
6001,SGN,SG32,130,45561,2024,3151.35,3190.04,3151.35,3163.25,3300.27,3312.06,37.481,0,2.425,4.987,44.893,2654.25,0,249.52,355.68,3259.45,36.566,0,2.171,4.791,43.528,2584.23,0,223.46,343.66,3151.35,235.86,0,21.017,33.058,289.935,9.13,0,9.405262687,9.62,9.2,106.058,168.847,15.095,290,75.769,6.704,77.527,160,0,95.5,-16.1,10,1.083,0,1.083,11.35,10.32,1.47,1.47,0.59,0.6,0.06,0.07,0.03,0.04,2.15,2.19,94.78,94.18,85.52,83.65,81.06,78.79,0,0,0,0,1616,1822973,210,201,0.81,0.92,0.02,0.02,87.5,88.51,33.1,32.5,0,0,0,0,19.23,15.16,13.52,0,0,52.71,51.32,3500,1400,105,9,0,5800,0,1
6005,SGN,SG32,131,45562,2024,1969.03,3180.72,1969.03,3154.21,3300.74,3312.01,15.609,0,0.645,5.116,21.37,1183.99,0,66.37,330.25,1580.61,22.03,0,0.645,5.116,27.791,1572.41,0,66.37,330.25,1969.03,143.471,0,5.963,31.722,181.156,9.12,0,8.98448094,9.61,9.2,74.093,103.148,4.259,181.5,52.837,1.991,47.172,102,0,95.7,-97.5,-57.7,9.683,0,9.683,11.38,10.33,1.5,1.47,0.57,0.6,0.07,0.07,0.04,0.04,2.18,2.19,95,94.19,85.09,83.66,80.84,78.8,0,0,0,0,1728,1938980,201,201,0.81,0.92,0.02,0.02,87.96,88.51,32.9,32.5,0,0,0,0,19.59,15.25,13.52,0,0,52.11,51.32,3500,1050,105,9,0,3630,59,0
6031,SGN,SG32,132,45563,2024,3002.29,3179.37,3002.29,3153.07,3300.28,3311.93,40.487,0,2.041,8.395,50.923,2113.15,0,209.86,504.4,2827.41,42.765,0,1.91,8.329,53.004,2317.77,0,192.8,491.72,3002.29,211.665,0,17.259,47.292,276.216,9.13,0,8.951763485,9.62,9.2,111.799,152.377,12.324,276.5,50.683,5.784,69.533,126,0,96.5,101.8,61.3,2.167,0,2.167,11.37,10.33,1.49,1.47,0.59,0.6,0.04,0.07,0.06,0.04,2.17,2.19,94.8,94.19,85.36,83.67,80.91,78.81,0,0,0,0,1728,1938980,218,201,0.8,0.92,0.02,0.02,89.46,88.51,39.6,32.5,0,0,0,0,19.43,15.2,13.52,0,0,51.5,51.33,5000,1300,105,9,0,5530,0,1
6048,SGN,SG32,133,45564,2024,2818.89,3176.66,2818.89,3150.57,3300.16,3311.85,34.248,0,1.972,8.669,44.889,2186.25,0,204.55,513.87,2904.67,33.606,0,2.282,7.859,43.747,2108.43,0,236.75,473.71,2818.89,192.085,0,21.405,45.858,259.348,9.11,0,9.041182682,9.68,9.2,106.192,138.509,15.299,260,56.645,7.102,63.253,127,0,96.3,-10.2,-10.3,3.5,0,3.5,11.39,10.34,1.45,1.47,0.59,0.6,0.07,0.07,0.07,0.04,2.19,2.19,94.79,94.2,85.21,83.69,80.77,78.83,0,0,0,0,2432,2693028,219,201,0.81,0.92,0.02,0.02,89.54,88.52,36,32.6,0,0,0,0,19.27,15.12,13.46,0,0,52.33,51.33,3500,1300,105,9,0,5200,0,1
6102,SGN,SG32,134,45565,2024,2813.93,3173.95,2813.93,3148.08,3302.41,3311.79,33.483,0,2,9.649,45.132,2162.81,0,215.68,547.82,2926.31,32.024,0,2.145,9.244,43.413,2050.91,0,233.58,529.44,2813.93,186.568,0,21.055,51.263,258.886,9.1,0,9.014042298,9.68,9.2,109.48,134.469,15.051,259,58.465,7.008,61.527,127,0,96.8,-10.4,-10.9,3.55,0,3.55,11.38,10.35,1.43,1.47,0.67,0.6,0.06,0.07,0.02,0.04,2.18,2.19,94.13,94.2,85.89,83.7,80.84,78.84,0,0,0,0,2128,2452727,212,201,0.8,0.92,0.02,0.02,89.13,88.52,35.6,32.6,0,0,0,0,19.23,15.11,13.46,0,0,52.31,51.34,4500,1000,105,9,0,5180,0,1
6146,SGN,SG32,135,45566,2024,2805.57,3171.22,2805.57,3145.56,3300.67,3311.71,33.841,0,1.977,5.13,40.948,2380.02,0,192.43,395.28,2967.73,32.619,0,1.783,4.887,39.289,2235.22,0,179.91,390.44,2805.57,204.307,0,16.212,37.604,258.123,9.14,0,9.011172253,9.63,9.2,99.078,148.338,11.584,259,62.546,5.397,67.057,135,0,96.8,9.1,9.1,3.6,0,3.6,11.4,10.36,1.5,1.47,0.58,0.6,0.08,0.07,0.05,0.04,2.2,2.19,94.92,94.2,85.02,83.71,80.7,78.86,0,0,0,0,2000,2245571,225,201,0.8,0.91,0.02,0.02,89.65,88.53,34.7,32.6,0,0,0,0,19.46,15.16,13.44,0,0,51.5,51.34,4600,1300,105,9,0,5180,33,0
6206,SGN,SG32,136,45567,2024,2803.18,3168.52,2803.18,3143.07,3300.61,3311.64,29.605,0,1.635,6.06,37.3,2275.46,0,187.1,395.94,2858.5,28.69,0,1.581,6.274,36.545,2219.28,0,181.12,402.78,2803.18,202.683,0,16.309,41.711,260.703,9.13,0,9.004527385,10.36,9.3,100.119,147.23,11.651,259,62.988,5.434,66.578,135,0,96.5,-15.9,-15.6,3.617,0,3.617,11.41,10.36,1.54,1.47,0.58,0.6,0.04,0.07,0.05,0.04,2.21,2.19,94.93,94.21,84.93,83.72,80.63,78.87,0,0,0,0,1888,2112992,218,201,0.81,0.91,0.02,0.02,89.96,88.54,35.6,32.6,0,0,0,0,19.42,15.2,13.51,0,0,51,51.34,5000,1100,105,9,0,5180,0,0
6209,SGN,SG32,137,45568,2024,2803.2,3165.85,2803.2,3140.61,3300.63,3311.57,31.429,0,2.751,5.98,40.16,2235.81,0,309.59,428.22,2973.62,29.694,0,2.751,5.959,38.404,2083.89,0,309.59,409.72,2803.2,193.435,0,27.897,42.179,263.511,9.28,0,9.010949966,10.29,9.4,99.337,138.729,19.934,258,63.196,9.287,62.517,135,0,105.7,0.7,-8.5,3.6166,0,3.617,11.6,10.37,1.5,1.48,0.58,0.6,0.08,0.07,0.04,0.04,2.2,2.19,95,94.21,85.3,83.73,81.03,78.89,0,0,0,0,1792,2013556,218,202,0.68,0.91,0.02,0.02,89.65,88.54,34.8,32.6,0,0,0,0,19.79,15.52,13.81,0,0,51.08,51.34,5000,1200,105,9,0,5160,0,0
6233,SGN,SG32,138,45569,2024,2001.9,3157.42,2001.9,3132.42,3302.1,3311.53,14.67,0,2.086,2.957,19.713,997.87,0,241.26,207.25,1446.38,20.963,0,2.28,4.301,27.544,1471.27,0,253.78,276.85,2001.9,135.493,0,23.049,27.642,186.184,9.21,0,9.082275987,9.98,9.3,69.721,98.296,16.483,184.5,48.248,7.614,44.138,100,0,107.9,-18.3,-20.5,9.45,0,9.45,11.5,10.38,1.52,1.48,0.57,0.6,0.07,0.07,0.03,0.04,2.2,2.19,95.02,94.22,85.11,83.74,80.87,78.9,0,0,0,0,1808,2030129,213,202,0.81,0.91,0.02,0.02,90.04,88.55,33.8,32.6,0,0,0,0,19.57,15.36,13.68,0,0,48.1,51.32,7000,850,105,9,0,3690,0,1
6542,SGN,SG32,139,45570,2024,2716.79,3154.25,2716.79,3129.45,3301.42,3311.46,30.879,0,2.791,6.343,40.013,2095.48,0,293.59,362.7,2751.77,30.37,0,2.845,6.248,39.463,2045,0,299.57,372.22,2716.79,184.208,0,26.96,35.36,246.528,9.01,0,8.999566045,9.5,9.07,96.601,134.137,19.262,250,39.662,8.988,61.35,110,0,113.9,-10.17,-16.3,4.25,0,4.25,11.17,10.38,1.42,1.47,0.59,0.6,0.06,0.07,0.03,0.04,2.1,2.19,94.73,94.22,85.76,83.75,81.24,78.91,0,0,0,0,1808,2030129,220,202,0.84,0.91,0.02,0.02,91.03,88.56,38.5,32.7,0,0,0,0,19.13,15,13.34,0,0,50.03,51.31,4000,1250,105,9,0,5000,0,1
6543,SGN,SG32,140,45571,2024,2805.81,3151.76,2805.81,3127.16,3300.95,3311.4,31.828,0,2.928,4.788,39.544,2281.11,0,314.65,399.17,2994.93,29.515,0,2.887,4.499,36.901,2107.03,0,310.11,388.67,2805.81,189.717,0,27.891,36.922,254.53,9,0,8.993905388,9.5,9.07,99.45,138.626,19.924,258,52.487,9.302,63.211,125,0,120.5,2.2,-4.3,3.6,0,3.6,11.22,10.39,1.46,1.47,0.59,0.6,0.08,0.07,0.02,0.04,2.15,2.19,94.76,94.22,85.34,83.76,80.87,78.92,0,0,0,0,1808,2030128,214,202,0.85,0.91,0.02,0.02,90.57,88.57,36.3,32.7,0,0,0,0,19.17,15.01,13.35,0,0,50.72,51.3,3000,1250,105,9,0,5160,0,0
6544,SGN,SG32,141,45572,2024,2908.69,3150.03,2908.69,3125.62,3300.64,3311.32,34.49,0,2.976,5.581,43.047,2261.25,0,315.98,463.88,3041.11,32.399,0,2.976,5.461,40.836,2179.57,0,315.98,413.14,2908.69,199.714,0,28.821,39.249,267.784,9.16,0,9.121146908,9.5,9.21,100.51,146.366,20.624,267.5,65.133,9.48,65.387,140,0,127.2,-18.6,-25.3,2.85,0,2.85,11.38,10.39,1.51,1.48,0.59,0.6,0.04,0.07,0.03,0.04,2.17,2.19,94.81,94.23,85.38,83.77,80.92,78.94,0,0,0,0,1856,2088130,214,202,0.85,0.91,0.02,0.02,89.76,88.58,34.9,32.7,0,0,0,0,19.3,15.18,13.53,0,0,51.33,51.31,3000,1250,105,9,0,5350,22,1
6545,SGN,SG32,142,45573,2024,2777.84,3147.41,2777.84,3123.19,3300.4,3311.26,34.994,0,2.975,5.837,43.806,2164.72,0,373.37,356.71,2894.8,32.938,0,2.845,5.411,41.194,2089.68,0,358.91,329.25,2777.84,188.217,0,31.792,31.48,251.489,9.01,0,8.857930958,9.56,9.05,93.911,138.905,22.684,255.5,66.541,10.768,62.691,140,0,133.6,-18.91,-25.3,3.8,0,3.8,11.19,10.4,1.46,1.47,0.59,0.6,0.07,0.07,0.02,0.04,2.14,2.19,94.69,94.23,85.42,83.79,80.88,78.95,0,0,0,0,1824,2046704,218,202,0.83,0.91,0.02,0.02,88.76,88.58,32.6,32.7,0,0,0,0,19.14,14.99,13.33,0,0,52.45,51.32,4000,1300,105,9,0,5110,0,1
6546,SGN,SG32,143,45574,2024,2807.75,3145.04,2807.75,3121,3300.65,3311.19,28.63,0,3.932,4.651,37.213,2006.42,0,429.75,357.72,2793.89,29.572,0,3.816,4.366,37.754,2051.7,0,417.39,338.66,2807.75,187.222,0,36.745,32.168,256.135,9.13,0,8.803517094,9.5,9.12,93.086,139.209,26.205,258.5,66.928,12.521,61.551,141,0,139.8,-24.02,-30.2,3.584,0,3.584,11.24,10.4,1.47,1.47,0.59,0.6,0.04,0.07,0.03,0.04,2.12,2.19,94.78,94.23,85.63,83.8,81.15,78.97,0,0,0,0,1824,2046701,215,202,0.85,0.91,0.02,0.02,89.1,88.59,32.8,32.7,0,0,0,0,19.28,15.1,13.43,0,0,52.2,51.32,5000,1350,105,9,0,5170,0,0
6547,SGN,SG32,144,45575,2024,2806.01,3142.68,2806.01,3118.83,3301.19,3311.13,19.935,0,5.709,2.299,27.943,1512.28,0,398.59,273.3,2184.17,27.952,0,4.671,3.718,36.341,2008.9,0,407.61,389.5,2806.01,174.745,0,35.813,37.001,247.559,8.7,0,8.786094551,9.5,8.82,47.289,133.677,25.534,206.5,77.504,12.229,60.267,150,0,161.8,-28.1,-50.1,3.6,0,3.6,11.01,10.41,1.53,1.48,0.58,0.6,0.04,0.07,0.02,0.04,2.18,2.19,94.69,94.24,84.66,83.8,80.16,78.97,0,0,0,0,1792,2005270,216,202,0.84,0.91,0.02,0.02,88.87,88.59,32.8,32.7,0,0,0,0,18.83,14.66,13,0,0,50.5,51.32,5000,1200,105,9,0,4130,49,1
6548,SGN,SG32,145,45576,2024,0,3121.01,0,3097.49,0,3311.13,5.48,0,1.309,0.36,7.149,349.5,0,202.3,39.08,590.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,182.3,-42.7,-63.2,24,0,24,0,0,0,1.48,0,0.6,0,0.07,0,0.04,0,2.19,0,94.24,0,83.8,0,78.98,0,0,0,0,784,894914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6549,SGN,SG32,146,45577,2024,2403.97,3116.1,2403.97,3092.77,3300.08,3311.07,18.779,0,1.81,1.906,22.495,1636.88,0,377.05,115.62,2129.55,22.046,0,3.305,2.316,27.667,1838.82,0,416.65,148.5,2403.97,139.742,0,35.19,23.002,197.934,7.6,0,8.445937838,15.49,8.23,41.782,122.755,24.963,189.5,29.337,12.499,55.164,97,0,182.7,7.2,6.8,6.517,0,6.517,10.08,10.42,1.43,1.48,0.67,0.6,0.04,0.07,0.04,0.04,2.19,2.19,93.53,94.24,84.45,83.81,78.98,78.98,0,0,0,0,800,911487,215,202,0.92,0.91,0.02,0.02,90.73,88.6,39.2,32.8,0,0,0,0,17.79,13.73,12.11,0,0,55,51.34,7000,1200,140,12,0,3790,0,0
6551,SGN,SG32,147,45578,2024,2012.19,3108.59,2012.19,3085.47,3300.02,3311.02,11.715,0,0.64,1.539,13.894,1402.32,0,191.7,107.51,1701.53,15.684,0,0.9,1.817,18.401,1657.72,0,218.16,136.31,2012.19,127.289,0,18.525,22.487,168.301,7.68,0,8.491474147,16.5,8.36,36.518,110.327,13.155,160,38.723,6.545,49.732,95,0,176.2,-29.5,-23,9.366,0,9.366,10.57,10.42,1.5,1.48,0.6,0.6,0.08,0.07,0.03,0.04,2.21,2.19,94.33,94.24,83.88,83.81,79.13,78.98,0,0,0,0,800,911486,240,202,0.81,0.91,0.02,0.02,89.1,88.6,35.7,32.8,0,0,0,0,17.72,13.84,12.28,0,0,50.19,51.33,8900,900,105,9,0,3200,0,1
6632,SGN,SG32,148,45579,2024,2306.53,3103.17,2306.53,3080.25,2306.53,3303.79,11.921,0,1.22,6.603,19.744,1301.68,0,253.01,478.22,2032.91,13.595,0,2.099,6.685,22.379,1406.44,0,411.59,488.5,2306.53,99.99,0,33.833,81.479,215.302,7.11,0,8.220073374,16.68,9.33,176.905,94.157,23.938,295,40.46,12.347,42.193,95,0,79.262,-138.2,38,0,0,0,11.54,10.41,1.49,1.48,0.62,0.6,0.04,0.07,0.03,0.04,2.19,2.19,94.59,94.24,85.66,83.82,81.03,78.99,0,0,0,0,13616,16547621,198,202,0.8,0.91,0.02,0.02,88.1,88.6,35.4,32.7,0,0,0,0,19.44,15.26,13.59,0,0,51.16,51.33,7020,150,105,9,0,5900,14,0
703,SGN,SG33,1,45442,2024,4961.15,4961.15,4961.15,4961.15,6128.32,6128.32,1.54,0,58.529,0,60.069,146.31,0,4795.07,0,4941.38,1.54,0,58.779,0,60.319,146.31,0,4814.84,0,4961.15,9.979,0,280.147,0,290.126,6.82,0,5.818407258,0,5.85,0,0,0,0,0,0,0,0,0,291,296.51,6.38,4.17,0.14,4.31,7.85,7.85,0,0,0.33,0.33,0.14,0.14,1.53,1.53,2,2,95.8,95.8,77.79,77.79,74.52,74.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.89,37.89,22750,0,0,42,100,0,0,0
726,SGN,SG33,2,45443,2024,5022.46,5138.47,5022.46,5138.47,6500.16,6499.75,2.9,0,59.536,0,62.436,268.81,0,4737.16,0,5005.97,2.9,0,59.816,0,62.716,268.81,0,4753.65,0,5022.46,18.967,0,267.272,0,286.24,7.06,0,5.622458532,0,5.7,0,0,0,0,0,0,0,0,0,578.09,275.04,-11.2,5.456,0,5.456,7.5,7.67,0,0,0.37,0.35,0.13,0.13,1.3,1.41,1.8,1.9,95.07,95.44,79.94,78.85,76,75.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41,40.17,5000,0,0,41,340,0,0,0
